year,district.name,district.id,party,votes.in.municipality,votes.out.municipality,control sum,seats
1997,Ilidza/Srpska Ilidza,132,Srpska Radikalna Stranka Republike Srpske,3868,212,4080,18
1997,Ilidza/Srpska Ilidza,132,Srpska Demokratska Stranka (Srpskih Zemalja),4376,239,4615,20
1997,Ilidza/Srpska Ilidza,132,BOSS - Bosanska Stranka,4,68,72,0
1997,Ilidza/Srpska Ilidza,132,Stranka Nezavisnih Socijaldemokrata,45,22,67,0
1997,Ilidza/Srpska Ilidza,132,Srpska Omladinska Stranka - Novi Narastaji,245,10,255,1
1997,Ilidza/Srpska Ilidza,132,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,304,28,332,1
1997,Ilidza/Srpska Ilidza,132,Demokratska Stranka Federalista,38,5,43,0
1997,Novi Grad Sarajevo,133,Bosanskohercegovaka Patriotska Stranka - BPS,864,45,909,0
1997,Novi Grad Sarajevo,133,Stranka Prirodnog Zakona BiH,330,51,381,0
1997,Novi Grad Sarajevo,133,SDP BiH,8246,417,8663,7
1997,Novi Grad Sarajevo,133,LBO,279,11,290,0
1997,Novi Grad Sarajevo,133,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,446,46,492,0
1997,Novi Grad Sarajevo,133,Hrvatska Stranka Prava - HSP,220,20,240,0
1997,Novi Grad Sarajevo,133,HDZ BiH,2477,541,3018,2
1997,Novi Grad Sarajevo,133,BOSS - Bosanska Stranka,465,18,483,0
1997,Novi Grad Sarajevo,133,Hrvatska Narodna Zajednica,322,19,341,0
1997,Novi Grad Sarajevo,133,Racunajte na Nas,248,37,285,0
1997,Novi Grad Sarajevo,133,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",2955,205,3160,3
1997,Novi Grad Sarajevo,133,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",27536,2513,30049,23
1997,Novi Grad Sarajevo,133,Ibro Helja,251,8,259,0
1997,Novi Grad Sarajevo,133,Fadlija Bambur,117,5,122,0
1997,Novi Grad Sarajevo,133,Fahredin Adem,80,4,84,0
1997,Novi Grad Sarajevo,133,Samir Plasto,126,4,130,0
1997,Vogosca,135,Bosanskohercegovaka Patriotska Stranka - BPS,276,10,286,1
1997,Vogosca,135,SDP BiH,1052,111,1163,5
1997,Vogosca,135,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,124,21,145,0
1997,Vogosca,135,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",477,104,581,3
1997,Vogosca,135,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",4816,775,5591,26
1997,Centar Sarajevo,136,Bosanskohercegovaka Patriotska Stranka - BPS,613,47,660,0
1997,Centar Sarajevo,136,Stranka Prirodnog Zakona BiH,178,44,222,0
1997,Centar Sarajevo,136,SDP BiH,8299,586,8885,10
1997,Centar Sarajevo,136,LBO,247,20,267,0
1997,Centar Sarajevo,136,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,307,28,335,0
1997,Centar Sarajevo,136,HDZ BiH,1635,334,1969,2
1997,Centar Sarajevo,136,BOSS - Bosanska Stranka,260,22,282,0
1997,Centar Sarajevo,136,Hrvatska Narodna Zajednica,297,29,326,0
1997,Centar Sarajevo,136,Racunajte na Nas,128,34,162,0
1997,Centar Sarajevo,136,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",2372,228,2600,3
1997,Centar Sarajevo,136,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",15728,2029,17757,20
1997,Centar Sarajevo,136,Saudin Hrnjic,64,2,66,0
1997,Centar Sarajevo,136,Almir Kurt-Kugla,118,13,131,0
1997,Stari Grad Sarajevo,137,Bosanskohercegovaka Patriotska Stranka - BPS,354,20,374,0
1997,Stari Grad Sarajevo,137,SDP BiH,3903,192,4095,7
1997,Stari Grad Sarajevo,137,LBO,333,14,347,0
1997,Stari Grad Sarajevo,137,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,203,14,217,0
1997,Stari Grad Sarajevo,137,HDZ BiH,412,58,470,0
1997,Stari Grad Sarajevo,137,BOSS - Bosanska Stranka,287,11,298,0
1997,Stari Grad Sarajevo,137,Racunajte na Nas,132,5,137,0
1997,Stari Grad Sarajevo,137,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",1628,86,1714,3
1997,Stari Grad Sarajevo,137,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",14095,1517,15612,25
1997,Stari Grad Sarajevo,137,Dzevdet Gabela - Dzedza ,133,5,138,0
1997,Stari Grad Sarajevo,137,Edin Arnautovic - Edo,162,14,176,0
1997,Stari Grad Sarajevo/Srpsi Stari Grad,138,Srpska Radikalna Stranka Republike Srpske,575,26,601,13
1997,Stari Grad Sarajevo/Srpsi Stari Grad,138,Srpska Demokratska Stranka (Srpskih Zemalja),779,56,835,17
1997,Novo Sarajevo,139,Bosanskohercegovaka Patriotska Stranka - BPS,451,52,503,0
1997,Novo Sarajevo,139,Stranka Prirodnog Zakona BiH,170,58,228,0
1997,Novo Sarajevo,139,Hrvatska Krscanska Demokratska Unija BiH. (HKDU BiH),210,34,244,0
1997,Novo Sarajevo,139,SDP BiH,7367,540,7907,9
1997,Novo Sarajevo,139,LBO,420,12,432,0
1997,Novo Sarajevo,139,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,279,26,305,0
1997,Novo Sarajevo,139,HDZ BiH,2296,577,2873,3
1997,Novo Sarajevo,139,BOSS - Bosanska Stranka,291,12,303,0
1997,Novo Sarajevo,139,Hrvatska Narodna Zajednica,251,32,283,0
1997,Novo Sarajevo,139,Racunajte na Nas,129,29,158,0
1997,Novo Sarajevo,139,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",2183,219,2402,3
1997,Novo Sarajevo,139,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",14810,1794,16604,20
1997,Novo Sarajevo,139,Koblar Perica,185,16,201,0
1997,Novo Sarajevo/Srpsko Novo Sarajevo,140,Srpska Radikalna Stranka Republike Srpske,1713,410,2123,17
1997,Novo Sarajevo/Srpsko Novo Sarajevo,140,Srpska Demokratska Stranka (Srpskih Zemalja),1535,576,2111,16
1997,Novo Sarajevo/Srpsko Novo Sarajevo,140,BOSS - Bosanska Stranka,8,86,94,0
1997,Novo Sarajevo/Srpsko Novo Sarajevo,140,Srpska Omladinska Stranka - Novi Narastaji,62,29,91,0
1997,Novo Sarajevo/Srpsko Novo Sarajevo,140,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,108,184,292,2
1997,Novo Sarajevo/Srpsko Novo Sarajevo,140,Demokratska Stranka Federalista,50,48,98,0
1997,Trnovo (FBiH),141,LBO,8,18,26,0
1997,Trnovo (FBiH),141,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,10,20,30,0
1997,Trnovo (FBiH),141,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",232,825,1057,16
1997,Trnovo (RS),142,Srpska Demokratska Stranka (Srpskih Zemalja),1935,98,2033,15
1997,Trnovo (RS),142,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",0,1412,1412,11
1997,Pale,144,SDP BiH,44,175,219,0
1997,Pale,144,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,30,37,67,0
1997,Pale,144,Srpska Radikalna Stranka Republike Srpske,5473,103,5576,19
1997,Pale,144,Srpska Demokratska Stranka (Srpskih Zemalja),7454,174,7628,26
1997,Pale,144,Srpska Patriotska Stranka - SPAS,293,5,298,0
1997,Pale,144,SNS RS,150,3,153,0
1997,Pale,144,Racunajte na Nas,17,7,24,0
1997,Pale,144,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",82,1241,1323,5
1997,Rogatica,146,SDP BiH,19,221,240,0
1997,Rogatica,146,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,35,207,242,0
1997,Rogatica,146,Srpska Radikalna Stranka Republike Srpske,2450,62,2512,9
1997,Rogatica,146,Srpska Demokratska Stranka (Srpskih Zemalja),4716,31,4747,16
1997,Rogatica,146,Srpska Patriotska Stranka - SPAS,102,13,115,0
1997,Rogatica,146,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,728,30,758,0
1997,Rogatica,146,Racunajte na Nas,11,20,31,0
1997,Rogatica,146,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",150,6058,6208,21
1997,Visegrad,147,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,18,85,103,0
1997,Visegrad,147,Srpska Radikalna Stranka Republike Srpske,4655,100,4755,14
1997,Visegrad,147,Srpska Demokratska Stranka (Srpskih Zemalja),5034,104,5138,16
1997,Visegrad,147,Srpska Patriotska Stranka - SPAS,270,9,279,0
1997,Visegrad,147,BOSS - Bosanska Stranka,17,57,74,0
1997,Visegrad,147,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",233,6189,6422,20
1997,Posusje,148,Hrvatska Stranka Prava - HSP,956,70,1026,5
1997,Posusje,148,HDZ BiH,5614,400,6014,26
1997,Grude,149,Hrvatska Stranka Prava - HSP,932,55,987,5
1997,Grude,149,HDZ BiH,4513,321,4834,26
1997,Grude,149,Hrvatska Cista Stranka Prava Bosne i Hercegovine (HCSP BiH),124,9,133,0
1997,Siroki Brijeg,150,Hrvatska Stranka Prava - HSP,743,37,780,0
1997,Siroki Brijeg,150,HDZ BiH,9659,671,10330,14
1997,Siroki Brijeg,150,Hrvatska Cista Stranka Prava Bosne i Hercegovine (HCSP BiH),641,16,657,0
1997,Mostar Jug,151,Bosanskohercegovaka Patriotska Stranka - BPS,3,16,19,0
1997,Mostar Jug,151,LBO,16,8,24,0
1997,Mostar Jug,151,Hrvatska Stranka Prava - HSP,66,3,69,0
1997,Mostar Jug,151,HDZ BiH,2669,181,2850,17
1997,Mostar Jug,151,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",70,950,1020,8
1997,Mostar Jugoistok,152,Bosanskohercegovaka Patriotska Stranka - BPS,24,22,46,0
1997,Mostar Jugoistok,152,SDP BiH,43,44,87,0
1997,Mostar Jugoistok,152,LBO,15,12,27,0
1997,Mostar Jugoistok,152,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,38,31,69,0
1997,Mostar Jugoistok,152,HDZ BiH,7,186,193,3
1997,Mostar Jugoistok,152,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",2630,1581,4211,19
1997,Mostar Jugozapad,153,Bosanskohercegovaka Patriotska Stranka - BPS,72,38,110,0
1997,Mostar Jugozapad,153,SDP BiH,618,377,995,1
1997,Mostar Jugozapad,153,LBO,42,24,66,0
1997,Mostar Jugozapad,153,Hrvatska Stranka Prava - HSP,397,23,420,0
1997,Mostar Jugozapad,153,HDZ BiH,15457,977,16434,17
1997,Mostar Jugozapad,153,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",1994,3992,5986,7
1997,Mostar Jugozapad,153,Mile Radovan - Miso,77,29,106,0
1997,Mostar Sjever,154,SDP BiH,191,53,244,0
1997,Mostar Sjever,154,LBO,39,5,44,0
1997,Mostar Sjever,154,Hrvatska Stranka Prava - HSP,7,7,14,0
1997,Mostar Sjever,154,HDZ BiH,31,452,483,4
1997,Mostar Sjever,154,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",3101,544,3645,13
1997,Mostar Stari Grad,155,Bosanskohercegovaka Patriotska Stranka - BPS,47,5,52,2
1997,Mostar Stari Grad,155,SDP BiH,359,94,453,1
1997,Mostar Stari Grad,155,LBO,55,1,56,0
1997,Mostar Stari Grad,155,Stranka Zena BiH,38,15,53,0
1997,Mostar Stari Grad,155,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,26,2,28,0
1997,Mostar Stari Grad,155,HDZ BiH,40,181,221,4
1997,Mostar Stari Grad,155,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",197,51,248,0
1997,Mostar Stari Grad,155,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",5589,1164,6753,18
1997,Mostar Zapad,156,Bosanskohercegovaka Patriotska Stranka - BPS,44,34,78,0
1997,Mostar Zapad,156,SDP BiH,364,200,564,1
1997,Mostar Zapad,156,LBO,23,,23,0
1997,Mostar Zapad,156,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,85,30,115,0
1997,Mostar Zapad,156,Hrvatska Stranka Prava - HSP,191,19,210,0
1997,Mostar Zapad,156,HDZ BiH,8928,612,9540,18
1997,Mostar Zapad,156,Hrvatska Narodna Zajednica,182,20,202,0
1997,Mostar Zapad,156,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",1232,2005,3237,6
1997,Lista na nivou/Razini Grad Mostara za Gradko Vijece,157,SDP BiH,0,0,0,0
1997,Lista na nivou/Razini Grad Mostara za Gradko Vijece,157,Hrvatska Stranka Prava - HSP,0,0,0,0
1997,Lista na nivou/Razini Grad Mostara za Gradko Vijece,157,BOSS - Bosanska Stranka,0,0,0,10
1997,Lista na nivou/Razini Grad Mostara za Gradko Vijece,157,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",0,0,0,0
1997,Lista na nivou/Razini Grad Mostara za Gradko Vijece,157,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",0,7,7,14
1997,Lista na nivou/Razini Grad Mostara za Gradko Vijece,157,Jedinstvena Mostarska Lista ,0,0,0,0
1997,Mostar/Srpski Mostar,158,Srpska Demokratska Stranka (Srpskih Zemalja),160,860,1020,32
1997,Mostar/Srpski Mostar,158,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",0,53,53,3
1997,Nevesinje,161,Srpska Radikalna Stranka Republike Srpske,2313,61,2374,7
1997,Nevesinje,161,Srpska Demokratska Stranka (Srpskih Zemalja),5997,136,6133,17
1997,Nevesinje,161,Srpska Patriotska Stranka - SPAS,244,3,247,0
1997,Nevesinje,161,BOSS - Bosanska Stranka,26,19,45,0
1997,Nevesinje,161,Srpski Pokret Obnove (SPO),739,20,759,2
1997,Nevesinje,161,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",20,1623,1643,5
1997,Nevesinje,161,Zerajic Borislav,172,12,184,0
1997,Kalinovik,163,Srpska Radikalna Stranka Republike Srpske,790,31,821,9
1997,Kalinovik,163,Srpska Demokratska Stranka (Srpskih Zemalja),1063,28,1091,11
1997,Kalinovik,163,Srpska Patriotska Stranka - SPAS,32,6,38,0
1997,Kalinovik,163,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,376,11,387,4
1997,Kalinovik,163,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",4,628,632,7
1997,Gacko,164,Srpska Radikalna Stranka Republike Srpske,1092,14,1106,6
1997,Gacko,164,Srpska Demokratska Stranka (Srpskih Zemalja),2957,66,3023,16
1997,Gacko,164,BOSS - Bosanska Stranka,5,7,12,0
1997,Gacko,164,Srpski Pokret Obnove (SPO),267,9,276,1
1997,Gacko,164,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,404,11,415,2
1997,Gacko,164,Narodna Stranka Srpske (NSS),81,2,83,0
1997,Gacko,164,Demokratski Centar Republike Srpske,182,2,184,0
1997,Gacko,164,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",3,881,884,5
1997,Gacko,164,Radenko Todorovic,447,4,451,1
1997,Gacko,164,Smajo Dzeko,1,51,52,0
1997,Foca/Srbinje,166,Srpska Radikalna Stranka Republike Srpske,7088,177,7265,15
1997,Foca/Srbinje,166,Srpska Demokratska Stranka (Srpskih Zemalja),5878,187,6065,12
1997,Foca/Srbinje,166,Srpska Patriotska Stranka - SPAS,155,18,173,0
1997,Foca/Srbinje,166,BOSS - Bosanska Stranka,21,132,153,0
1997,Foca/Srbinje,166,Demokratska Stranka Federalista,113,83,196,0
1997,Foca/Srbinje,166,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",216,8396,8612,18
1997,Gorazde,167,Bosanskohercegovaka Patriotska Stranka - BPS,171,20,191,0
1997,Gorazde,167,SDP BiH,621,145,766,2
1997,Gorazde,167,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,263,19,282,0
1997,Gorazde,167,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",830,83,913,2
1997,Gorazde,167,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",8907,1812,10719,26
1997,Goardze/Srpsko Gorazde,168,SDP BiH,47,43,90,0
1997,Goardze/Srpsko Gorazde,168,Srpska Radikalna Stranka Republike Srpske,1019,250,1269,9
1997,Goardze/Srpsko Gorazde,168,Srpska Demokratska Stranka (Srpskih Zemalja),1711,434,2145,15
1997,Goardze/Srpsko Gorazde,168,BOSS - Bosanska Stranka,14,23,37,0
1997,Goardze/Srpsko Gorazde,168,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",542,952,1494,11
1997,Goardze/Srpsko Gorazde,168,Krstanovic Sreten,27,29,56,0
1997,Cajnice,169,Srpska Radikalna Stranka Republike Srpske,1594,26,1620,10
1997,Cajnice,169,Srpska Demokratska Stranka (Srpskih Zemalja),1903,31,1934,12
1997,Cajnice,169,BOSS - Bosanska Stranka,20,35,55,0
1997,Cajnice,169,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",188,1755,1943,13
1997,Rudo,170,Srpska Radikalna Stranka Republike Srpske,2182,88,2270,13
1997,Rudo,170,Srpska Demokratska Stranka (Srpskih Zemalja),1875,63,1938,11
1997,Rudo,170,Novi Demokratski Pokret,316,12,328,2
1997,Rudo,170,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,384,11,395,2
1997,Rudo,170,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",77,1190,1267,7
1997,Rudo,170,Dobrisav Milinkovic,21,5,26,0
1997,Rudo,170,Spaic Davor,6,3,9,0
1997,Ljubuski,171,Hrvatska Stranka Prava - HSP,539,26,565,2
1997,Ljubuski,171,HDZ BiH,6463,549,7012,22
1997,Ljubuski,171,Hrvatski Krscanski Domovinski Preoprod,1315,55,1370,4
1997,Ljubuski,171,Hrvatks Cista Prava Bosne i Hercegovine (HCSP BiH),114,8,122,0
1997,Ljubuski,171,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",149,643,792,2
1997,Ljubuski,171,Nedjelko Eres-Skico,331,13,344,0
1997,Ljubuski,171,Mladen Bosnjak,70,7,77,0
1997,Citluk,172,HDZ BiH,6903,466,7369,29
1997,Citluk,172,Hrvatska Narodna Zajednica,306,39,345,1
1997,Capljina,173,Bosanskohercegovaka Patriotska Stranka - BPS,21,34,55,0
1997,Capljina,173,SDP BiH,320,181,501,0
1997,Capljina,173,LBO,15,11,26,0
1997,Capljina,173,Hrvatska Stranka Prava - HSP,248,13,261,0
1997,Capljina,173,HDZ BiH,11659,413,12072,22
1997,Capljina,173,BOSS - Bosanska Stranka,34,23,57,0
1997,Capljina,173,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",1318,3053,4371,8
1997,Neum,174,Hrvatska Stranka Prava - HSP,144,2,146,2
1997,Neum,174,HDZ BiH,1662,82,1744,26
1997,Neum,174,"Zdruzena Lista '97 (UBSD, HSS BiH, MBO BiH, Republikanska Stranka i SPP BiH)",21,3,24,0
1997,Neum,174,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",47,54,101,2
1997,Stolac,176,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,12,27,39,0
1997,Stolac,176,HDZ BiH,5536,482,6018,17
1997,Stolac,176,BOSS - Bosanska Stranka,6,6,12,0
1997,Stolac,176,Racunajte na Nas,12,11,23,0
1997,Stolac,176,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",826,4036,4862,13
1997,Stolac/Berkovici,177,Srpska Radikalna Stranka Republike Srpske,392,18,410,10
1997,Stolac/Berkovici,177,Srpska Demokratska Stranka (Srpskih Zemalja),874,13,887,21
1997,Stolac/Berkovici,177,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,147,14,161,4
1997,Ljubinje,179,Srpska Radikalna Stranka Republike Srpske,634,24,658,8
1997,Ljubinje,179,Srpska Demokratska Stranka (Srpskih Zemalja),1245,21,1266,15
1997,Ljubinje,179,Srpska Patriotska Stranka - SPAS,39,0,39,0
1997,Ljubinje,179,Srpski Pokret Obnove (SPO),163,5,168,2
1997,Ljubinje,179,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,305,5,310,3
1997,Ljubinje,179,Narodna Stranka Srpske (NSS),26,0,26,0
1997,Ljubinje,179,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",34,117,151,2
1997,Bileca,180,Srpska Radikalna Stranka Republike Srpske,2404,30,2434,14
1997,Bileca,180,Srpska Demokratska Stranka (Srpskih Zemalja),3514,63,3577,21
1997,Bileca,180,Srpska Patriotska Stranka - SPAS,123,3,126,0
1997,Bileca,180,SNS RS,56,3,59,0
1997,Bileca,180,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,891,12,903,5
1997,Bileca,180,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",16,876,892,5
1997,Trebinje,182,Srpska Radikalna Stranka Republike Srpske,5035,84,5119,12
1997,Trebinje,182,Srpska Demokratska Stranka (Srpskih Zemalja),6623,141,6764,16
1997,Trebinje,182,Srpska Patriotska Stranka - SPAS,132,0,132,0
1997,Trebinje,182,SNS RS,102,1,103,0
1997,Trebinje,182,Srpski Pokret Obnove (SPO),605,7,612,1
1997,Trebinje,182,Socijalisticka Partija Republike Srpske (SPRS) Banja Luka,2794,48,2842,7
1997,Trebinje,182,Narodna Stranka Srpske (NSS),178,4,182,0
1997,Trebinje,182,Demokratski Centar Republike Srpske,888,25,913,2
1997,Trebinje,182,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",67,2877,2944,7
1997,Trebinje,182,Srpski Liberalni Savez (SLS),124,5,129,0
1997,Trebinje,182,Aleksandar Bubalo,151,7,158,0
1997,Trebinje,182,Igor(Slobodan) Ruzic,22,2,24,0
1997,Trebinje,182,Simovic Momcilo,33,2,35,0
1997,Opcina Mostar Jug za Gradsko Vijece Grada Mostara,251,Bosanska Demokratska Unija Bosne I Herzegovine BDU BiH,6,19,25,0
1997,Opcina Mostar Jug za Gradsko Vijece Grada Mostara,251,Hrvatska Stranka Prava - HSP,69,4,73,0
1997,Opcina Mostar Jug za Gradsko Vijece Grada Mostara,251,HDZ BiH,2661,147,2808,3
1997,Opcina Mostar Jug za Gradsko Vijece Grada Mostara,251,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",69,1324,1393,1
1997,Opcina Mostar Jugoistok za Gradsko Vijece Grada Mostara,252,HDZ BiH,14,181,195,0
1997,Opcina Mostar Jugoistok za Gradsko Vijece Grada Mostara,252,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",2750,1558,4308,4
1997,Opcina Mostar Jogozapad za Gradsko Vijece Grada Mostara,253,SDP BiH,560,456,1016,0
1997,Opcina Mostar Jogozapad za Gradsko Vijece Grada Mostara,253,Hrvatska Stranka Prava - HSP,417,15,432,0
1997,Opcina Mostar Jogozapad za Gradsko Vijece Grada Mostara,253,HDZ BiH,15920,3781,19701,4
1997,Opcina Mostar Jogozapad za Gradsko Vijece Grada Mostara,253,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",1680,452,2132,0
1997,Opcina Mostar Jogozapad za Gradsko Vijece Grada Mostara,253,Jedinstvena Mostarska Lista ,609,644,1253,0
1997,Opcina Mostar Sjever za Gradsko Vijece Grada Mostara,254,SDP BiH,207,87,294,0
1997,Opcina Mostar Sjever za Gradsko Vijece Grada Mostara,254,HDZ BiH,35,114,149,0
1997,Opcina Mostar Sjever za Gradsko Vijece Grada Mostara,254,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",3132,780,3912,4
1997,Opcina Mostar Stari Grad za Gradsko Vijece Grada Mostara,255,SDP BiH,312,99,411,0
1997,Opcina Mostar Stari Grad za Gradsko Vijece Grada Mostara,255,Hrvatska Stranka Prava - HSP,11,4,15,0
1997,Opcina Mostar Stari Grad za Gradsko Vijece Grada Mostara,255,HDZ BiH,48,168,216,0
1997,Opcina Mostar Stari Grad za Gradsko Vijece Grada Mostara,255,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",5354,1139,6493,4
1997,Opcina Mostar Stari Grad za Gradsko Vijece Grada Mostara,255,Jedinstvena Mostarska Lista ,588,148,736,0
1997,Opcina Mostar Zapad za Gradsko Vijece Grada Mostara,256,SDP BiH,469,160,629,0
1997,Opcina Mostar Zapad za Gradsko Vijece Grada Mostara,256,Hrvatska Stranka Prava - HSP,187,15,202,0
1997,Opcina Mostar Zapad za Gradsko Vijece Grada Mostara,256,HDZ BiH,8887,562,9449,3
1997,Opcina Mostar Zapad za Gradsko Vijece Grada Mostara,256,"Koalicija za Cjevlovitu i Demokratsku Bosnu i Hercegovinu (SDA BiH, S BiH, Liberali BiH, GDS)",870,1740,2610,1
1997,Opcina Mostar Zapad za Gradsko Vijece Grada Mostara,256,Jedinstvena Mostarska Lista ,393,214,607,0
